adult,genres,id,original_language,title
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",18395,en,Exit to Eden
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",522,en,Ed Wood
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",397,en,French Kiss
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10525,en,Forget Paris
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",27985,en,Far from Home: The Adventures of Yellow Dog
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",15789,en,A Goofy Movie
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",27303,en,Hideaway
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",21183,en,Fluke
FALSE,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",10954,fr,Farinelli
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",47867,en,Gordy
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",43475,en,Gumby: The Movie
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",72031,en,The Glass Shield
FALSE,"[{'id': 99, 'name': 'Documentary'}]",14275,en,Hoop Dreams
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",1024,en,Heavenly Creatures
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",17207,en,Houseguest
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",13701,en,Immortal Beloved
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",14819,en,Heavyweights
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",32631,en,The Hunted
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11777,en,I.Q.
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",628,en,Interview with the Vampire
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",87729,en,Jefferson in Paris
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",18713,en,The Jerky Boys
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",6280,en,Junior
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",9061,en,Just Cause
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",37108,en,A Kid in King Arthur's Court
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6071,en,Kiss of Death
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",11,en,Star Wars
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9587,en,Little Women
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",19101,en,A Little Princess
FALSE,"[{'id': 18, 'name': 'Drama'}]",49980,en,Ladybird Ladybird
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",17961,fr,L'Enfer
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18183,es,Like Water for Chocolate
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",4476,en,Legends of the Fall
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11008,en,Major Payne
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",47504,en,Little Odessa
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",32325,en,Mi Vida Loca
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",43742,en,Love Affair
FALSE,"[{'id': 18, 'name': 'Drama'}]",28313,en,Losing Isaiah
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",11318,en,The Madness of King George
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",3036,en,Mary Shelley's Frankenstein
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",40490,en,Man of the House
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24070,en,Mixed Nuts
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8986,en,Milk Money
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",10510,en,Miracle on 34th Street
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",17402,en,Miami Rhapsody
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",38722,en,My Family
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",8438,en,Murder in the First
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",11593,en,Nobody's Fool
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1945,en,Nell
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",39310,en,New Jersey Drive
FALSE,"[{'id': 27, 'name': 'Horror'}]",56428,en,Beyond Bedlam
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",131957,en,Nina Takes a Lover
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",241,en,Natural Born Killers
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9058,en,Only You
FALSE,"[{'id': 18, 'name': 'Drama'}]",527,en,Once Were Warriors
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",18220,en,Poison Ivy II: Lily
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6950,en,Outbreak
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",101,fr,Leon: The Professional
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",63020,en,The Perez Family
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2307,en,A Pyromaniac's Love Story
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",680,en,Pulp Fiction
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40156,en,Priest
FALSE,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",11450,en,Quiz Show
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",30304,en,Picture Bride
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",10452,fr,Queen Margot
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",12106,en,The Quick and the Dead
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",161495,sv,Roommates
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",110,fr,Three Colors: Red
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",108,fr,Three Colors: Blue
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",109,fr,Three Colors: White
FALSE,"[{'id': 18, 'name': 'Drama'}]",159185,zh,"Red Firecracker, Green Firecracker"
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",28033,en,Stuart Saves His Family
FALSE,"[{'id': 16, 'name': 'Animation'}]",22586,en,The Swan Princess
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",14334,en,The Secret of Roan Inish
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2636,en,The Specialist
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2164,en,Stargate
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11395,en,The Santa Clause
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",278,en,The Shawshank Redemption
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9905,en,Shallow Grave
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",87078,en,Suture
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12527,es,Strawberry and Chocolate
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",20306,en,Swimming with Sharks
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36614,en,The Sum of Us
FALSE,"[{'id': 35, 'name': 'Comedy'}]",27993,en,Senior Trip
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",31439,zh,To Live
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",9067,en,Tank Girl
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",9059,en,Tales from the Crypt: Demon Knight
FALSE,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",193,en,Star Trek: Generations
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",25066,en,Tales from the Hood
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",46797,en,Tom & Viv
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",12122,en,Village of the Damned
FALSE,"[{'id': 35, 'name': 'Comedy'}]",11381,en,Tommy Boy
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",32636,en,Vanya on 42nd Street
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",36141,en,The Underneath
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",95963,en,The Walking Dead
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1587,en,What's Eating Gilbert Grape
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",9271,en,Virtuosity
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2064,en,While You Were Sleeping
FALSE,"[{'id': 18, 'name': 'Drama'}]",19855,en,The War
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",60855,en,Double Happiness
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",236,en,Muriel's Wedding
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",48287,en,The Baby-Sitters Club
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",3049,en,Ace Ventura: Pet Detective
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2759,en,"The Adventures of Priscilla, Queen of the Desert"
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",12635,en,Backbeat
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10497,en,Bitter Moon
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",11382,en,Bullets Over Broadway
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9331,en,Clear and Present Danger
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",10731,en,The Client
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",10464,en,"Corrina, Corrina"
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",34152,en,Crooklyn
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",9495,en,The Crow
FALSE,"[{'id': 18, 'name': 'Drama'}]",29973,en,Cobb
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",888,en,The Flintstones
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13,en,Forrest Gump
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",712,en,Four Weddings and a Funeral
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",16295,en,Higher Learning
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10879,en,I Love Trouble
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10660,en,It Could Happen to You
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",10714,en,The Jungle Book
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",41647,en,"The Wonderful, Horrible Life of Leni Riefenstahl"
FALSE,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",8587,en,The Lion King
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1689,en,Little Buddha
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",11596,en,New Nightmare
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",854,en,The Mask
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",9359,en,Maverick
FALSE,"[{'id': 18, 'name': 'Drama'}]",23333,en,Mrs. Parker and the Vicious Circle
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",36593,en,The Naked Gun 33?? The Final Insult
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12280,en,The Paper
FALSE,"[{'id': 18, 'name': 'Drama'}]",2788,en,Reality Bites
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",10427,en,Red Rock West
FALSE,"[{'id': 18, 'name': 'Drama'}]",49803,en,Safe Passage
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",8987,en,The River Wild
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",1637,en,Speed
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15128,en,Speechless
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",8831,en,Timecop
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",36955,en,True Lies
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10449,en,When a Man Loves a Woman
FALSE,"[{'id': 14, 'name': 'Fantasy'}]",10395,en,Wolf
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",12160,en,Wyatt Earp
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",40480,en,Bad Company
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",26352,en,A Low Down Dirty Shame
FALSE,"[{'id': 18, 'name': 'Drama'}]",39953,en,"Boys Life: Three Stories of Love, Lust, and Liberation"
FALSE,"[{'id': 18, 'name': 'Drama'}]",41580,fr,Colonel Chabert
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",315,en,"Faster, Pussycat! Kill! Kill!"
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22067,en,Jason's Lyric
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",18242,en,The Secret Adventures of Tom Thumb
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",11667,en,Street Fighter
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",226229,en,Mirage
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",8011,en,Highlander: The Final Dimension
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2654,en,In the Mouth of Madness
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18069,en,8 Seconds
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",19092,en,Above the Rim
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2758,en,Addams Family Values
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10436,en,The Age of Innocence
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]",13595,en,Airheads
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",46094,en,The Air Up There
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",9409,en,Another Stakeout
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",11853,en,Bad Girls
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",16771,en,Barcelona
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",46924,en,Being Human
FALSE,"[{'id': 35, 'name': 'Comedy'}]",11041,en,The Beverly Hillbillies
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",306,en,Beverly Hills Cop III
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",14522,en,Black Beauty
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",26203,en,Blink
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",178,en,Blown Away
FALSE,"[{'id': 18, 'name': 'Drama'}]",19819,en,Blue Chips
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",57834,en,Blue Sky
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4722,en,Body Snatchers
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18215,en,Boxing Helena
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1607,en,A Bronx Tale
FALSE,"[{'id': 35, 'name': 'Comedy'}]",26391,en,Cabin Boy
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6075,en,Carlito's Way
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",11310,en,City Slickers II: The Legend of Curly's Gold
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",18658,en,Clean Slate
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",9350,en,Cliffhanger
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",9612,en,Coneheads
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2124,en,Color of Night
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",26261,en,Cops & Robbersons
FALSE,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",19176,en,The Cowboy Way
FALSE,"[{'id': 18, 'name': 'Drama'}]",49299,en,Dangerous Game
FALSE,"[{'id': 35, 'name': 'Comedy'}]",11566,en,Dave
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9571,en,Dazed and Confused
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",9739,en,Demolition Man
FALSE,"[{'id': 99, 'name': 'Documentary'}]",24257,en,The Endless Summer 2
FALSE,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",34444,en,Even Cowgirls Get the Blues
FALSE,"[{'id': 35, 'name': 'Comedy'}]",26141,en,Fatal Instinct
FALSE,"[{'id': 18, 'name': 'Drama'}]",10997,zh,Farewell My Concubine
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",50463,en,The Favor
FALSE,"[{'id': 18, 'name': 'Drama'}]",10443,en,Fearless
FALSE,"[{'id': 35, 'name': 'Comedy'}]",20239,en,Fear of a Black Hat
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",16297,en,With Honors
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",18551,en,Flesh and Bone
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",25440,en,Widows' Peak
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9024,en,For Love or Money
